chrom	start	end	strand	source	field_type	gene_type	gene_status	gene_name	transcript_type	transcript_status	transcript_name	gene_id	transcript_id
chr1	1586823	1590473	-	HAVANA	transcript	protein_coding	KNOWN	CDK11B	protein_coding	PUTATIVE	CDK11B-001	ENSG00000248333.3	ENST00000341028.7
chr1	1592939	1624083	-	HAVANA	transcript	protein_coding	KNOWN	SLC35E2B	protein_coding	KNOWN	SLC35E2B-003	ENSG00000189339.7	ENST00000378662.1
chr1	1592940	1624167	-	HAVANA	transcript	protein_coding	KNOWN	SLC35E2B	protein_coding	KNOWN	SLC35E2B-001	ENSG00000189339.7	ENST00000234800.6
chr1	1634169	1654270	-	HAVANA	transcript	protein_coding	KNOWN	CDK11A	protein_coding	PUTATIVE	CDK11A-008	ENSG00000008128.18	ENST00000356200.3
chr1	1634320	1654270	-	HAVANA	transcript	protein_coding	KNOWN	CDK11A	protein_coding	PUTATIVE	CDK11A-027	ENSG00000008128.18	ENST00000378638.2
chr1	1634320	1655763	-	HAVANA	transcript	protein_coding	KNOWN	CDK11A	protein_coding	KNOWN	CDK11A-001	ENSG00000008128.18	ENST00000404249.3
chr1	1634320	1655763	-	HAVANA	transcript	protein_coding	KNOWN	CDK11A	protein_coding	KNOWN	CDK11A-003	ENSG00000008128.18	ENST00000357760.2
chr1	1634320	1655763	-	HAVANA	transcript	protein_coding	KNOWN	CDK11A	protein_coding	KNOWN	CDK11A-004	ENSG00000008128.18	ENST00000358779.5
chr1	1634320	1655763	-	HAVANA	transcript	protein_coding	KNOWN	CDK11A	protein_coding	NOVEL	CDK11A-005	ENSG00000008128.18	ENST00000378633.1
chr1	1637078	1655766	-	ENSEMBL	transcript	protein_coding	KNOWN	CDK11A	protein_coding	KNOWN	CDK11A-201	ENSG00000008128.18	ENST00000378635.3
chr1	1647789	1655471	-	HAVANA	transcript	protein_coding	KNOWN	CDK11A	protein_coding	KNOWN	CDK11A-007	ENSG00000008128.18	ENST00000479362.1
chr1	1654147	1655713	-	HAVANA	transcript	protein_coding	KNOWN	CDK11A	protein_coding	KNOWN	CDK11A-011	ENSG00000008128.18	ENST00000401096.2
chr1	1656277	1677358	-	HAVANA	transcript	protein_coding	KNOWN	SLC35E2	protein_coding	KNOWN	SLC35E2-002	ENSG00000215790.2	ENST00000355439.2
chr1	1656853	1677431	-	ENSEMBL	transcript	protein_coding	KNOWN	SLC35E2	protein_coding	KNOWN	SLC35E2-201	ENSG00000215790.2	ENST00000400924.1
chr1	1663681	1677431	-	HAVANA	transcript	protein_coding	KNOWN	SLC35E2	protein_coding	KNOWN	SLC35E2-001	ENSG00000215790.2	ENST00000246421.4
chr1	1682671	1709909	-	HAVANA	transcript	protein_coding	KNOWN	NADK	protein_coding	KNOWN	NADK-003	ENSG00000008130.11	ENST00000341426.5
chr1	1682671	1710229	-	HAVANA	transcript	protein_coding	KNOWN	NADK	protein_coding	KNOWN	NADK-002	ENSG00000008130.11	ENST00000341991.3
chr1	1682671	1711508	-	HAVANA	transcript	protein_coding	KNOWN	NADK	protein_coding	KNOWN	NADK-001	ENSG00000008130.11	ENST00000378625.1
chr1	1682678	1709909	-	HAVANA	transcript	protein_coding	KNOWN	NADK	protein_coding	KNOWN	NADK-202	ENSG00000008130.11	ENST00000344463.4
chr1	1683910	1690081	-	ENSEMBL	transcript	protein_coding	KNOWN	NADK	protein_coding	KNOWN	NADK-201	ENSG00000008130.11	ENST00000342348.5
chr1	1685500	1688707	-	HAVANA	transcript	protein_coding	KNOWN	NADK	protein_coding	PUTATIVE	NADK-016	ENSG00000008130.11	ENST00000469045.1
chr1	1686111	1690014	-	HAVANA	transcript	protein_coding	KNOWN	NADK	protein_coding	KNOWN	NADK-017	ENSG00000008130.11	ENST00000400922.2
chr1	1716729	1822495	-	HAVANA	transcript	protein_coding	KNOWN	GNB1	protein_coding	KNOWN	GNB1-001	ENSG00000078369.13	ENST00000378609.4
chr1	1722004	1822275	-	HAVANA	transcript	protein_coding	KNOWN	GNB1	protein_coding	NOVEL	GNB1-005	ENSG00000078369.13	ENST00000439272.2
chr1	1724684	1821840	-	HAVANA	transcript	protein_coding	KNOWN	GNB1	protein_coding	KNOWN	GNB1-007	ENSG00000078369.13	ENST00000434686.2
chr1	1735965	1763724	-	HAVANA	transcript	protein_coding	KNOWN	GNB1	protein_coding	KNOWN	GNB1-006	ENSG00000078369.13	ENST00000437146.1
chr1	1846266	1848733	+	HAVANA	transcript	protein_coding	KNOWN	CALML6	protein_coding	KNOWN	CALML6-004	ENSG00000169885.5	ENST00000307786.3
chr1	1846547	1848733	+	HAVANA	transcript	protein_coding	KNOWN	CALML6	protein_coding	NOVEL	CALML6-001	ENSG00000169885.5	ENST00000378604.3
chr1	1849029	1850236	-	HAVANA	transcript	protein_coding	KNOWN	TMEM52	protein_coding	KNOWN	TMEM52-004	ENSG00000178821.8	ENST00000378602.3
chr1	1849030	1850712	-	HAVANA	transcript	protein_coding	KNOWN	TMEM52	protein_coding	KNOWN	TMEM52-001	ENSG00000178821.8	ENST00000310991.3
chr1	1849284	1850697	-	HAVANA	transcript	protein_coding	KNOWN	TMEM52	protein_coding	PUTATIVE	TMEM52-005	ENSG00000178821.8	ENST00000378598.4
chr1	1849825	1850708	-	HAVANA	transcript	protein_coding	KNOWN	TMEM52	protein_coding	PUTATIVE	TMEM52-002	ENSG00000178821.8	ENST00000416272.1
chr1	1853726	1887154	-	HAVANA	transcript	protein_coding	KNOWN	C1orf222	protein_coding	PUTATIVE	C1orf222-010	ENSG00000142609.13	ENST00000493964.1
chr1	1877787	1891545	-	HAVANA	transcript	protein_coding	KNOWN	C1orf222	protein_coding	PUTATIVE	C1orf222-011	ENSG00000142609.13	ENST00000493316.1
chr1	1887150	1891547	-	HAVANA	transcript	protein_coding	KNOWN	C1orf222	protein_coding	PUTATIVE	C1orf222-012	ENSG00000142609.13	ENST00000461752.2
chr1	1891403	1897965	-	HAVANA	transcript	protein_coding	KNOWN	C1orf222	protein_coding	PUTATIVE	C1orf222-014	ENSG00000142609.13	ENST00000604159.1
chr1	1919401	1922368	-	HAVANA	transcript	protein_coding	KNOWN	C1orf222	protein_coding	PUTATIVE	C1orf222-008	ENSG00000142609.13	ENST00000378590.4
chr1	1919563	1935153	-	ENSEMBL	transcript	protein_coding	KNOWN	C1orf222	protein_coding	KNOWN	C1orf222-201	ENSG00000142609.13	ENST00000434971.2
chr1	1950780	1962192	+	HAVANA	transcript	protein_coding	KNOWN	GABRD	protein_coding	KNOWN	GABRD-001	ENSG00000187730.6	ENST00000378585.4
chr1	1981909	2116834	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-001	ENSG00000067606.11	ENST00000378567.3
chr1	1981924	2077547	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	NOVEL	PRKCZ-007	ENSG00000067606.11	ENST00000468310.1
chr1	1982247	1991030	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	PUTATIVE	PRKCZ-026	ENSG00000067606.11	ENST00000503297.1
chr1	2004901	2116829	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-009	ENSG00000067606.11	ENST00000400921.2
chr1	2005158	2077525	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-020	ENSG00000067606.11	ENST00000495347.1
chr1	2005425	2116629	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	PUTATIVE	PRKCZ-015	ENSG00000067606.11	ENST00000461106.2
chr1	2006127	2082275	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-016	ENSG00000067606.11	ENST00000461465.1
chr1	2006294	2082384	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-017	ENSG00000067606.11	ENST00000470596.1
chr1	2006683	2082302	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-018	ENSG00000067606.11	ENST00000496325.1
chr1	2036155	2082309	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-003	ENSG00000067606.11	ENST00000482686.1
chr1	2036155	2116832	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-201	ENSG00000067606.11	ENST00000400920.1
chr1	2036178	2087526	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	PUTATIVE	PRKCZ-022	ENSG00000067606.11	ENST00000486681.1
chr1	2043093	2082417	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-010	ENSG00000067606.11	ENST00000470986.1
chr1	2047644	2082336	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-021	ENSG00000067606.11	ENST00000470511.1
chr1	2065077	2080363	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-004	ENSG00000067606.11	ENST00000471018.2
chr1	2066252	2077537	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	KNOWN	PRKCZ-006	ENSG00000067606.11	ENST00000466352.1
chr1	2066429	2082418	+	HAVANA	transcript	protein_coding	KNOWN	PRKCZ	protein_coding	PUTATIVE	PRKCZ-011	ENSG00000067606.11	ENST00000497183.1
chr1	2115917	2126180	-	ENSEMBL	transcript	protein_coding	KNOWN	C1orf86	protein_coding	KNOWN	C1orf86-202	ENSG00000162585.12	ENST00000400919.3
chr1	2116614	2126190	-	HAVANA	transcript	protein_coding	KNOWN	C1orf86	protein_coding	PUTATIVE	C1orf86-009	ENSG00000162585.12	ENST00000400918.3
chr1	2120987	2126189	-	HAVANA	transcript	protein_coding	KNOWN	C1orf86	protein_coding	PUTATIVE	C1orf86-006	ENSG00000162585.12	ENST00000378543.2
chr1	2120987	2126213	-	HAVANA	transcript	protein_coding	KNOWN	C1orf86	protein_coding	KNOWN	C1orf86-008	ENSG00000162585.12	ENST00000378546.4
chr1	2120990	2130427	-	ENSEMBL	transcript	protein_coding	KNOWN	C1orf86	protein_coding	KNOWN	C1orf86-201	ENSG00000162585.12	ENST00000378545.3
chr1	2123340	2126187	-	HAVANA	transcript	protein_coding	KNOWN	C1orf86	protein_coding	PUTATIVE	C1orf86-010	ENSG00000162585.12	ENST00000420515.1
chr1	2121237	2123179	+	ENSEMBL	transcript	protein_coding	KNOWN	AL590822.2	protein_coding	KNOWN	AL590822.2-201	ENSG00000269554.1	ENST00000597060.1
chr1	2143360	2145620	-	ENSEMBL	transcript	protein_coding	NOVEL	AL590822.1	protein_coding	NOVEL	AL590822.1-201	ENSG00000203301.2	ENST00000545087.1
chr1	2160134	2241558	+	HAVANA	transcript	protein_coding	KNOWN	SKI	protein_coding	KNOWN	SKI-001	ENSG00000157933.9	ENST00000378536.4
chr1	2252692	2323146	-	HAVANA	transcript	protein_coding	KNOWN	MORN1	protein_coding	KNOWN	MORN1-001	ENSG00000116151.9	ENST00000378531.3
chr1	2286616	2323146	-	HAVANA	transcript	protein_coding	KNOWN	MORN1	protein_coding	PUTATIVE	MORN1-002	ENSG00000116151.9	ENST00000378529.3
chr1	2310430	2319776	-	HAVANA	transcript	protein_coding	KNOWN	MORN1	protein_coding	PUTATIVE	MORN1-004	ENSG00000116151.9	ENST00000449373.1
chr1	2319443	2321435	-	HAVANA	transcript	protein_coding	KNOWN	MORN1	protein_coding	PUTATIVE	MORN1-006	ENSG00000116151.9	ENST00000494279.2
chr1	2258581	2259042	+	ENSEMBL	transcript	protein_coding	NOVEL	AL589739.1	protein_coding	NOVEL	AL589739.1-201	ENSG00000269753.1	ENST00000600779.1
chr1	2323267	2333764	+	HAVANA	transcript	protein_coding	KNOWN	RER1	protein_coding	KNOWN	RER1-004	ENSG00000157916.14	ENST00000378518.1
chr1	2323272	2336883	+	HAVANA	transcript	protein_coding	KNOWN	RER1	protein_coding	KNOWN	RER1-001	ENSG00000157916.14	ENST00000605895.1
chr1	2323279	2335188	+	ENSEMBL	transcript	protein_coding	KNOWN	RER1	protein_coding	KNOWN	RER1-201	ENSG00000157916.14	ENST00000378513.3
chr1	2323282	2334503	+	HAVANA	transcript	protein_coding	KNOWN	RER1	protein_coding	KNOWN	RER1-008	ENSG00000157916.14	ENST00000306256.9
chr1	2323329	2335190	+	HAVANA	transcript	protein_coding	KNOWN	RER1	protein_coding	KNOWN	RER1-002	ENSG00000157916.14	ENST00000378512.1
chr1	2324613	2333755	+	HAVANA	transcript	protein_coding	KNOWN	RER1	protein_coding	KNOWN	RER1-006	ENSG00000157916.14	ENST00000443438.1
chr1	2325444	2334655	+	HAVANA	transcript	protein_coding	KNOWN	RER1	protein_coding	KNOWN	RER1-003	ENSG00000157916.14	ENST00000488353.1
chr1	2336236	2343969	-	HAVANA	transcript	protein_coding	KNOWN	PEX10	protein_coding	KNOWN	PEX10-001	ENSG00000157911.5	ENST00000288774.3
chr1	2336258	2344010	-	HAVANA	transcript	protein_coding	KNOWN	PEX10	protein_coding	KNOWN	PEX10-002	ENSG00000157911.5	ENST00000447513.2
chr1	2336277	2343979	-	HAVANA	transcript	protein_coding	KNOWN	PEX10	protein_coding	NOVEL	PEX10-003	ENSG00000157911.5	ENST00000507596.1
chr1	2339969	2345236	-	HAVANA	transcript	protein_coding	KNOWN	PEX10	protein_coding	PUTATIVE	PEX10-004	ENSG00000157911.5	ENST00000508384.1
chr1	2357419	2411243	+	HAVANA	transcript	protein_coding	KNOWN	PLCH2	protein_coding	PUTATIVE	PLCH2-010	ENSG00000149527.13	ENST00000609981.1
chr1	2398898	2436965	+	HAVANA	transcript	protein_coding	KNOWN	PLCH2	protein_coding	KNOWN	PLCH2-008	ENSG00000149527.13	ENST00000449969.1
chr1	2407754	2436964	+	HAVANA	transcript	protein_coding	KNOWN	PLCH2	protein_coding	KNOWN	PLCH2-009	ENSG00000149527.13	ENST00000419816.2
chr1	2407754	2436964	+	ENSEMBL	transcript	protein_coding	KNOWN	PLCH2	protein_coding	KNOWN	PLCH2-202	ENSG00000149527.13	ENST00000378486.3
chr1	2407754	2436964	+	ENSEMBL	transcript	protein_coding	KNOWN	PLCH2	protein_coding	KNOWN	PLCH2-203	ENSG00000149527.13	ENST00000378488.3
chr1	2407754	2434525	+	ENSEMBL	transcript	protein_coding	KNOWN	PLCH2	protein_coding	KNOWN	PLCH2-201	ENSG00000149527.13	ENST00000288766.5
chr1	2411327	2436715	+	HAVANA	transcript	protein_coding	KNOWN	PLCH2	protein_coding	PUTATIVE	PLCH2-002	ENSG00000149527.13	ENST00000278878.6
chr1	2439972	2458039	-	HAVANA	transcript	protein_coding	KNOWN	PANK4	protein_coding	KNOWN	PANK4-001	ENSG00000157881.9	ENST00000378466.3
chr1	2439976	2458035	-	HAVANA	transcript	protein_coding	KNOWN	PANK4	protein_coding	NOVEL	PANK4-008	ENSG00000157881.9	ENST00000435556.3
chr1	2460184	2461684	-	HAVANA	transcript	protein_coding	KNOWN	HES5	protein_coding	KNOWN	HES5-001	ENSG00000197921.5	ENST00000378453.3
chr1	2487078	2492153	+	HAVANA	transcript	protein_coding	KNOWN	TNFRSF14	protein_coding	KNOWN	TNFRSF14-011	ENSG00000157873.13	ENST00000426449.1
chr1	2487230	2493254	+	HAVANA	transcript	protein_coding	KNOWN	TNFRSF14	protein_coding	KNOWN	TNFRSF14-008	ENSG00000157873.13	ENST00000434817.1
chr1	2487241	2493254	+	HAVANA	transcript	protein_coding	KNOWN	TNFRSF14	protein_coding	KNOWN	TNFRSF14-007	ENSG00000157873.13	ENST00000435221.2
chr1	2487419	2493254	+	HAVANA	transcript	protein_coding	KNOWN	TNFRSF14	protein_coding	KNOWN	TNFRSF14-006	ENSG00000157873.13	ENST00000451778.1
chr1	2487661	2493157	+	HAVANA	transcript	protein_coding	KNOWN	TNFRSF14	protein_coding	PUTATIVE	TNFRSF14-009	ENSG00000157873.13	ENST00000409119.1
chr1	2487805	2495268	+	HAVANA	transcript	protein_coding	KNOWN	TNFRSF14	protein_coding	KNOWN	TNFRSF14-001	ENSG00000157873.13	ENST00000355716.4
chr1	2518214	2522907	+	HAVANA	transcript	protein_coding	KNOWN	FAM213B	protein_coding	KNOWN	FAM213B-001	ENSG00000157870.10	ENST00000419916.2
chr1	2518219	2522906	+	HAVANA	transcript	protein_coding	KNOWN	FAM213B	protein_coding	NOVEL	FAM213B-002	ENSG00000157870.10	ENST00000378424.4
chr1	2518235	2521386	+	ENSEMBL	transcript	protein_coding	KNOWN	FAM213B	protein_coding	KNOWN	FAM213B-203	ENSG00000157870.10	ENST00000537325.1
chr1	2518237	2522902	+	HAVANA	transcript	protein_coding	KNOWN	FAM213B	protein_coding	NOVEL	FAM213B-003	ENSG00000157870.10	ENST00000378427.1
chr1	2518249	2522902	+	ENSEMBL	transcript	protein_coding	KNOWN	FAM213B	protein_coding	KNOWN	FAM213B-201	ENSG00000157870.10	ENST00000378425.5
chr1	2518258	2522906	+	ENSEMBL	transcript	protein_coding	KNOWN	FAM213B	protein_coding	KNOWN	FAM213B-202	ENSG00000157870.10	ENST00000444521.2
chr1	2518272	2520416	+	HAVANA	transcript	protein_coding	KNOWN	FAM213B	protein_coding	PUTATIVE	FAM213B-011	ENSG00000157870.10	ENST00000465233.1
chr1	2518316	2520431	+	HAVANA	transcript	protein_coding	KNOWN	FAM213B	protein_coding	PUTATIVE	FAM213B-010	ENSG00000157870.10	ENST00000498083.1
chr1	2522078	2524117	-	HAVANA	transcript	protein_coding	KNOWN	MMEL1	protein_coding	NOVEL	MMEL1-002	ENSG00000142606.11	ENST00000471840.1
chr1	2522081	2564481	-	ENSEMBL	transcript	protein_coding	KNOWN	MMEL1	protein_coding	KNOWN	MMEL1-201	ENSG00000142606.11	ENST00000288709.6
chr1	2522082	2564429	-	HAVANA	transcript	protein_coding	KNOWN	MMEL1	protein_coding	KNOWN	MMEL1-001	ENSG00000142606.11	ENST00000378412.3
chr1	2522365	2560933	-	HAVANA	transcript	protein_coding	KNOWN	MMEL1	protein_coding	KNOWN	MMEL1-006	ENSG00000142606.11	ENST00000502556.1
chr1	2567415	2718286	-	HAVANA	transcript	protein_coding	KNOWN	TTC34	protein_coding	NOVEL	TTC34-001	ENSG00000215912.7	ENST00000401094.6
chr1	2572807	2706236	-	ENSEMBL	transcript	protein_coding	KNOWN	TTC34	protein_coding	KNOWN	TTC34-201	ENSG00000215912.7	ENST00000401095.3
chr1	2700271	2706280	-	HAVANA	transcript	protein_coding	KNOWN	TTC34	protein_coding	NOVEL	TTC34-003	ENSG00000215912.7	ENST00000574621.2
chr1	2938046	2939465	+	HAVANA	transcript	protein_coding	KNOWN	ACTRT2	protein_coding	KNOWN	ACTRT2-001	ENSG00000169717.5	ENST00000378404.2
chr1	2985732	3350906	+	HAVANA	transcript	protein_coding	KNOWN	PRDM16	protein_coding	PUTATIVE	PRDM16-007	ENSG00000142611.12	ENST00000511072.1
chr1	2985742	3355183	+	ENSEMBL	transcript	protein_coding	KNOWN	PRDM16	protein_coding	KNOWN	PRDM16-201	ENSG00000142611.12	ENST00000378398.3
chr1	2985742	3355183	+	ENSEMBL	transcript	protein_coding	KNOWN	PRDM16	protein_coding	KNOWN	PRDM16-202	ENSG00000142611.12	ENST00000441472.2
chr1	2985742	3355183	+	ENSEMBL	transcript	protein_coding	KNOWN	PRDM16	protein_coding	KNOWN	PRDM16-203	ENSG00000142611.12	ENST00000442529.2
chr1	2985761	3351985	+	HAVANA	transcript	protein_coding	KNOWN	PRDM16	protein_coding	NOVEL	PRDM16-003	ENSG00000142611.12	ENST00000378391.2
chr1	2985775	3350906	+	HAVANA	transcript	protein_coding	KNOWN	PRDM16	protein_coding	PUTATIVE	PRDM16-008	ENSG00000142611.12	ENST00000514189.1
chr1	2985775	3355185	+	HAVANA	transcript	protein_coding	KNOWN	PRDM16	protein_coding	KNOWN	PRDM16-001	ENSG00000142611.12	ENST00000270722.5
chr1	3160696	3303482	+	HAVANA	transcript	protein_coding	KNOWN	PRDM16	protein_coding	PUTATIVE	PRDM16-004	ENSG00000142611.12	ENST00000463591.1
chr1	3313055	3350857	+	HAVANA	transcript	protein_coding	KNOWN	PRDM16	protein_coding	KNOWN	PRDM16-002	ENSG00000142611.12	ENST00000509860.1
chr1	3370990	3397677	+	HAVANA	transcript	protein_coding	KNOWN	ARHGEF16	protein_coding	KNOWN	ARHGEF16-001	ENSG00000130762.10	ENST00000378378.4
chr1	3382569	3397677	+	HAVANA	transcript	protein_coding	KNOWN	ARHGEF16	protein_coding	PUTATIVE	ARHGEF16-002	ENSG00000130762.10	ENST00000378373.1
chr1	3383535	3397677	+	HAVANA	transcript	protein_coding	KNOWN	ARHGEF16	protein_coding	PUTATIVE	ARHGEF16-003	ENSG00000130762.10	ENST00000378371.2
chr1	3385108	3390085	+	HAVANA	transcript	protein_coding	KNOWN	ARHGEF16	protein_coding	PUTATIVE	ARHGEF16-005	ENSG00000130762.10	ENST00000445297.1
chr1	3388188	3392583	+	HAVANA	transcript	protein_coding	KNOWN	ARHGEF16	protein_coding	PUTATIVE	ARHGEF16-007	ENSG00000130762.10	ENST00000418137.1
chr1	3388188	3397379	+	ENSEMBL	transcript	protein_coding	KNOWN	ARHGEF16	protein_coding	KNOWN	ARHGEF16-201	ENSG00000130762.10	ENST00000413250.2
chr1	3406484	3448012	-	HAVANA	transcript	protein_coding	KNOWN	MEGF6	protein_coding	KNOWN	MEGF6-001	ENSG00000162591.11	ENST00000294599.4
chr1	3406490	3528059	-	HAVANA	transcript	protein_coding	KNOWN	MEGF6	protein_coding	KNOWN	MEGF6-007	ENSG00000162591.11	ENST00000356575.4
chr1	3407489	3413281	-	HAVANA	transcript	protein_coding	KNOWN	MEGF6	protein_coding	NOVEL	MEGF6-005	ENSG00000162591.11	ENST00000491842.1
chr1	3541566	3546691	+	HAVANA	transcript	protein_coding	KNOWN	TPRG1L	protein_coding	KNOWN	TPRG1L-001	ENSG00000158109.10	ENST00000378344.2
chr1	3541614	3546691	+	HAVANA	transcript	protein_coding	KNOWN	TPRG1L	protein_coding	KNOWN	TPRG1L-002	ENSG00000158109.10	ENST00000344579.5
chr1	3547331	3566622	-	HAVANA	transcript	protein_coding	KNOWN	WRAP73	protein_coding	PUTATIVE	WRAP73-002	ENSG00000116213.11	ENST00000378322.3
chr1	3547331	3566637	-	HAVANA	transcript	protein_coding	KNOWN	WRAP73	protein_coding	KNOWN	WRAP73-001	ENSG00000116213.11	ENST00000270708.7
chr1	3548777	3566590	-	HAVANA	transcript	protein_coding	KNOWN	WRAP73	protein_coding	NOVEL	WRAP73-005	ENSG00000116213.11	ENST00000424367.1
chr1	3551578	3569325	-	HAVANA	transcript	protein_coding	KNOWN	WRAP73	protein_coding	PUTATIVE	WRAP73-004	ENSG00000116213.11	ENST00000465916.1
chr1	3551836	3566627	-	HAVANA	transcript	protein_coding	KNOWN	WRAP73	protein_coding	NOVEL	WRAP73-006	ENSG00000116213.11	ENST00000419924.2
chr1	3569084	3652765	+	HAVANA	transcript	protein_coding	KNOWN	TP73	protein_coding	KNOWN	TP73-001	ENSG00000078900.10	ENST00000378295.4
chr1	3569084	3652765	+	HAVANA	transcript	protein_coding	KNOWN	TP73	protein_coding	NOVEL	TP73-006	ENSG00000078900.10	ENST00000604074.1
chr1	3569129	3649856	+	HAVANA	transcript	protein_coding	KNOWN	TP73	protein_coding	KNOWN	TP73-002	ENSG00000078900.10	ENST00000354437.4
chr1	3569129	3650467	+	ENSEMBL	transcript	protein_coding	KNOWN	TP73	protein_coding	KNOWN	TP73-202	ENSG00000078900.10	ENST00000357733.3
chr1	3569129	3650467	+	ENSEMBL	transcript	protein_coding	KNOWN	TP73	protein_coding	KNOWN	TP73-201	ENSG00000078900.10	ENST00000346387.4
chr1	3598930	3649643	+	HAVANA	transcript	protein_coding	KNOWN	TP73	protein_coding	KNOWN	TP73-012	ENSG00000078900.10	ENST00000603362.1
chr1	3598930	3649643	+	HAVANA	transcript	protein_coding	KNOWN	TP73	protein_coding	KNOWN	TP73-013	ENSG00000078900.10	ENST00000604479.1
chr1	3607236	3649856	+	HAVANA	transcript	protein_coding	KNOWN	TP73	protein_coding	KNOWN	TP73-004	ENSG00000078900.10	ENST00000378285.1
chr1	3607236	3649856	+	HAVANA	transcript	protein_coding	KNOWN	TP73	protein_coding	KNOWN	TP73-005	ENSG00000078900.10	ENST00000378280.1
chr1	3607236	3652765	+	HAVANA	transcript	protein_coding	KNOWN	TP73	protein_coding	KNOWN	TP73-003	ENSG00000078900.10	ENST00000378288.4
chr1	3614622	3649655	+	HAVANA	transcript	protein_coding	KNOWN	TP73	protein_coding	PUTATIVE	TP73-007	ENSG00000078900.10	ENST00000378290.4
chr1	3668962	3688208	+	HAVANA	transcript	protein_coding	KNOWN	CCDC27	protein_coding	KNOWN	CCDC27-001	ENSG00000162592.4	ENST00000294600.2
chr1	3689352	3692546	+	HAVANA	transcript	protein_coding	KNOWN	SMIM1	protein_coding	NOVEL	SMIM1-001	ENSG00000235169.3	ENST00000444870.2
chr1	3689389	3691952	+	HAVANA	transcript	protein_coding	KNOWN	SMIM1	protein_coding	NOVEL	SMIM1-002	ENSG00000235169.3	ENST00000452264.1
chr1	3689627	3692234	+	HAVANA	transcript	protein_coding	KNOWN	SMIM1	protein_coding	PUTATIVE	SMIM1-003	ENSG00000235169.3	ENST00000561886.1
chr1	3696784	3713068	-	HAVANA	transcript	protein_coding	KNOWN	LRRC47	protein_coding	KNOWN	LRRC47-001	ENSG00000130764.5	ENST00000378251.1
chr1	3728645	3773763	-	HAVANA	transcript	protein_coding	KNOWN	CEP104	protein_coding	KNOWN	CEP104-001	ENSG00000116198.8	ENST00000378230.3
chr1	3732713	3745870	-	HAVANA	transcript	protein_coding	KNOWN	CEP104	protein_coding	KNOWN	CEP104-007	ENSG00000116198.8	ENST00000438539.1
chr1	3739340	3745937	-	HAVANA	transcript	protein_coding	KNOWN	CEP104	protein_coding	PUTATIVE	CEP104-008	ENSG00000116198.8	ENST00000461667.1
chr1	3751626	3755674	-	HAVANA	transcript	protein_coding	KNOWN	CEP104	protein_coding	KNOWN	CEP104-005	ENSG00000116198.8	ENST00000443466.1
chr1	3755647	3773758	-	HAVANA	transcript	protein_coding	KNOWN	CEP104	protein_coding	KNOWN	CEP104-004	ENSG00000116198.8	ENST00000428079.1
chr1	3759673	3773778	-	HAVANA	transcript	protein_coding	KNOWN	CEP104	protein_coding	KNOWN	CEP104-002	ENSG00000116198.8	ENST00000378223.3
chr1	3773845	3801993	+	HAVANA	transcript	protein_coding	KNOWN	DFFB	protein_coding	KNOWN	DFFB-001	ENSG00000169598.11	ENST00000378209.3
